time,service_name,tx_optical_power_dbm,rx_optical_power_dbm
2025-12-18T06:45:00Z,qld-aqd8-d4wv-wdms01,1.658,-9.68
2025-12-18T07:00:00Z,qld-aqd8-d4wv-wdms01,1.768,-9.85
2025-12-18T07:15:00Z,qld-aqd8-d4wv-wdms01,1.59,-9.696
2025-12-18T07:30:00Z,qld-aqd8-d4wv-wdms01,1.635,-9.665
2025-12-18T07:45:00Z,qld-aqd8-d4wv-wdms01,1.725,-9.691
2025-12-18T08:00:00Z,qld-aqd8-d4wv-wdms01,1.69,-9.536
2025-12-18T08:15:00Z,qld-aqd8-d4wv-wdms01,1.589,-9.723
2025-12-18T08:30:00Z,qld-aqd8-d4wv-wdms01,1.629,-9.62
2025-12-18T08:45:00Z,qld-aqd8-d4wv-wdms01,1.611,-9.708
2025-12-18T09:00:00Z,qld-aqd8-d4wv-wdms01,1.617,-9.727
2025-12-18T09:15:00Z,qld-aqd8-d4wv-wdms01,1.56,-9.807
2025-12-18T09:30:00Z,qld-aqd8-d4wv-wdms01,1.582,-9.762
2025-12-18T09:45:00Z,qld-aqd8-d4wv-wdms01,1.498,-9.835
2025-12-18T10:00:00Z,qld-aqd8-d4wv-wdms01,1.575,-9.777
2025-12-18T10:15:00Z,qld-aqd8-d4wv-wdms01,1.582,-9.826
2025-12-18T10:30:00Z,qld-aqd8-d4wv-wdms01,1.538,-9.899
2025-12-18T10:45:00Z,qld-aqd8-d4wv-wdms01,1.459,-9.759
2025-12-18T11:00:00Z,qld-aqd8-d4wv-wdms01,1.579,-9.82
2025-12-18T11:15:00Z,qld-aqd8-d4wv-wdms01,1.537,-9.905
2025-12-18T11:30:00Z,qld-aqd8-d4wv-wdms01,1.472,-9.872
2025-12-18T11:45:00Z,qld-aqd8-d4wv-wdms01,1.484,-9.904
2025-12-18T12:00:00Z,qld-aqd8-d4wv-wdms01,1.412,-9.98
2025-12-18T12:15:00Z,qld-aqd8-d4wv-wdms01,1.425,-9.917
2025-12-18T12:30:00Z,qld-aqd8-d4wv-wdms01,1.439,-9.984
2025-12-18T12:45:00Z,qld-aqd8-d4wv-wdms01,1.517,-10.021
2025-12-18T13:00:00Z,qld-aqd8-d4wv-wdms01,1.413,-10.086
2025-12-18T13:15:00Z,qld-aqd8-d4wv-wdms01,1.467,-9.994
2025-12-18T13:30:00Z,qld-aqd8-d4wv-wdms01,1.398,-9.928
2025-12-18T13:45:00Z,qld-aqd8-d4wv-wdms01,1.427,-10.036
2025-12-18T14:00:00Z,qld-aqd8-d4wv-wdms01,1.398,-9.785
2025-12-18T14:15:00Z,qld-aqd8-d4wv-wdms01,1.44,-9.921
2025-12-18T14:30:00Z,qld-aqd8-d4wv-wdms01,1.361,-9.892
2025-12-18T14:45:00Z,qld-aqd8-d4wv-wdms01,1.301,-9.936
2025-12-18T15:00:00Z,qld-aqd8-d4wv-wdms01,1.302,-9.853
2025-12-18T15:15:00Z,qld-aqd8-d4wv-wdms01,1.337,-10.066
2025-12-18T15:30:00Z,qld-aqd8-d4wv-wdms01,1.294,-10.208
2025-12-18T15:45:00Z,qld-aqd8-d4wv-wdms01,1.371,-10.037
2025-12-18T16:00:00Z,qld-aqd8-d4wv-wdms01,1.321,-9.955
2025-12-18T16:15:00Z,qld-aqd8-d4wv-wdms01,1.457,-9.984
2025-12-18T16:30:00Z,qld-aqd8-d4wv-wdms01,1.247,-9.97
2025-12-18T16:45:00Z,qld-aqd8-d4wv-wdms01,1.34,-9.881
2025-12-18T17:00:00Z,qld-aqd8-d4wv-wdms01,1.27,-9.95
2025-12-18T17:15:00Z,qld-aqd8-d4wv-wdms01,1.298,-9.909
2025-12-18T17:30:00Z,qld-aqd8-d4wv-wdms01,1.328,-10.04
2025-12-18T17:45:00Z,qld-aqd8-d4wv-wdms01,1.202,-10.043
2025-12-18T18:00:00Z,qld-aqd8-d4wv-wdms01,1.329,-9.816
2025-12-18T18:15:00Z,qld-aqd8-d4wv-wdms01,1.412,-9.926
2025-12-18T18:30:00Z,qld-aqd8-d4wv-wdms01,1.295,-9.973
2025-12-18T18:45:00Z,qld-aqd8-d4wv-wdms01,1.331,-9.96
2025-12-18T19:00:00Z,qld-aqd8-d4wv-wdms01,1.371,-9.949
2025-12-18T19:15:00Z,qld-aqd8-d4wv-wdms01,1.313,-9.94
2025-12-18T19:30:00Z,qld-aqd8-d4wv-wdms01,1.295,-9.972
2025-12-18T19:45:00Z,qld-aqd8-d4wv-wdms01,1.214,-9.975
2025-12-18T20:00:00Z,qld-aqd8-d4wv-wdms01,1.363,-9.855
2025-12-18T20:15:00Z,qld-aqd8-d4wv-wdms01,1.33,-9.871
2025-12-18T20:30:00Z,qld-aqd8-d4wv-wdms01,1.29,-9.72
2025-12-18T20:45:00Z,qld-aqd8-d4wv-wdms01,1.353,-9.769
2025-12-18T21:00:00Z,qld-aqd8-d4wv-wdms01,1.323,-9.754
2025-12-18T21:15:00Z,qld-aqd8-d4wv-wdms01,1.332,-9.819
2025-12-18T21:30:00Z,qld-aqd8-d4wv-wdms01,1.396,-9.753
2025-12-18T21:45:00Z,qld-aqd8-d4wv-wdms01,1.306,-9.698
2025-12-18T22:00:00Z,qld-aqd8-d4wv-wdms01,1.433,-9.653
2025-12-18T22:15:00Z,qld-aqd8-d4wv-wdms01,1.318,-9.702
2025-12-18T22:30:00Z,qld-aqd8-d4wv-wdms01,1.363,-9.592
2025-12-18T22:45:00Z,qld-aqd8-d4wv-wdms01,1.501,-9.662
2025-12-18T23:00:00Z,qld-aqd8-d4wv-wdms01,1.47,-9.584
2025-12-18T23:15:00Z,qld-aqd8-d4wv-wdms01,1.427,-9.672
2025-12-18T23:30:00Z,qld-aqd8-d4wv-wdms01,1.384,-9.764
2025-12-18T23:45:00Z,qld-aqd8-d4wv-wdms01,1.414,-9.583
2025-12-19T00:00:00Z,qld-aqd8-d4wv-wdms01,1.453,-9.534
2025-12-19T00:15:00Z,qld-aqd8-d4wv-wdms01,1.46,-9.534
2025-12-19T00:30:00Z,qld-aqd8-d4wv-wdms01,1.463,-9.534
2025-12-19T00:45:00Z,qld-aqd8-d4wv-wdms01,1.475,-9.585
2025-12-19T01:00:00Z,qld-aqd8-d4wv-wdms01,1.474,-9.612
2025-12-19T01:15:00Z,qld-aqd8-d4wv-wdms01,1.422,-9.494
2025-12-19T01:30:00Z,qld-aqd8-d4wv-wdms01,1.476,-9.496
2025-12-19T01:45:00Z,qld-aqd8-d4wv-wdms01,1.556,-9.567
2025-12-19T02:00:00Z,qld-aqd8-d4wv-wdms01,1.45,-9.427
2025-12-19T02:15:00Z,qld-aqd8-d4wv-wdms01,1.516,-9.581
2025-12-19T02:30:00Z,qld-aqd8-d4wv-wdms01,1.492,-9.553
2025-12-19T02:45:00Z,qld-aqd8-d4wv-wdms01,1.546,-9.372
2025-12-19T03:00:00Z,qld-aqd8-d4wv-wdms01,1.527,-9.431
2025-12-19T03:15:00Z,qld-aqd8-d4wv-wdms01,1.626,-9.528
2025-12-19T03:30:00Z,qld-aqd8-d4wv-wdms01,1.583,-9.477
2025-12-19T03:45:00Z,qld-aqd8-d4wv-wdms01,1.498,-9.488
2025-12-19T04:00:00Z,qld-aqd8-d4wv-wdms01,1.601,-9.722
2025-12-19T04:15:00Z,qld-aqd8-d4wv-wdms01,1.533,-9.578
2025-12-19T04:30:00Z,qld-aqd8-d4wv-wdms01,1.546,-9.514
2025-12-19T04:45:00Z,qld-aqd8-d4wv-wdms01,1.593,-9.543
2025-12-19T05:00:00Z,qld-aqd8-d4wv-wdms01,1.555,-9.501
2025-12-19T05:15:00Z,qld-aqd8-d4wv-wdms01,1.626,-9.438
2025-12-19T05:30:00Z,qld-aqd8-d4wv-wdms01,1.544,-9.562
2025-12-19T05:45:00Z,qld-aqd8-d4wv-wdms01,1.552,-9.629
2025-12-19T06:00:00Z,qld-aqd8-d4wv-wdms01,1.55,-9.529
2025-12-19T06:15:00Z,qld-aqd8-d4wv-wdms01,1.553,-9.591
2025-12-19T06:30:00Z,qld-aqd8-d4wv-wdms01,1.635,-9.589
2025-12-19T06:45:00Z,qld-aqd8-d4wv-wdms01,1.609,-9.612
2025-12-19T07:00:00Z,qld-aqd8-d4wv-wdms01,1.66,-9.422
2025-12-19T07:15:00Z,qld-aqd8-d4wv-wdms01,1.685,-9.793
2025-12-19T07:30:00Z,qld-aqd8-d4wv-wdms01,1.516,-9.659
2025-12-19T07:45:00Z,qld-aqd8-d4wv-wdms01,1.566,-9.643
2025-12-19T08:00:00Z,qld-aqd8-d4wv-wdms01,1.498,-9.72
2025-12-19T08:15:00Z,qld-aqd8-d4wv-wdms01,1.512,-9.6
2025-12-19T08:30:00Z,qld-aqd8-d4wv-wdms01,1.514,-9.622
2025-12-19T08:45:00Z,qld-aqd8-d4wv-wdms01,1.485,-9.707
2025-12-19T09:00:00Z,qld-aqd8-d4wv-wdms01,1.478,-9.74
2025-12-19T09:15:00Z,qld-aqd8-d4wv-wdms01,1.516,-9.743
2025-12-19T09:30:00Z,qld-aqd8-d4wv-wdms01,1.454,-9.759
2025-12-19T09:45:00Z,qld-aqd8-d4wv-wdms01,1.549,-9.772
2025-12-19T10:00:00Z,qld-aqd8-d4wv-wdms01,1.452,-9.797
2025-12-19T10:15:00Z,qld-aqd8-d4wv-wdms01,1.629,-9.777
2025-12-19T10:30:00Z,qld-aqd8-d4wv-wdms01,1.456,-9.752
2025-12-19T10:45:00Z,qld-aqd8-d4wv-wdms01,1.473,-9.926
2025-12-19T11:00:00Z,qld-aqd8-d4wv-wdms01,1.394,-9.926
2025-12-19T11:15:00Z,qld-aqd8-d4wv-wdms01,1.534,-9.995
2025-12-19T11:30:00Z,qld-aqd8-d4wv-wdms01,1.495,-9.8
2025-12-19T11:45:00Z,qld-aqd8-d4wv-wdms01,1.443,-9.862
2025-12-19T12:00:00Z,qld-aqd8-d4wv-wdms01,1.351,-9.854
2025-12-19T12:15:00Z,qld-aqd8-d4wv-wdms01,1.418,-10.02
2025-12-19T12:30:00Z,qld-aqd8-d4wv-wdms01,1.341,-9.774
2025-12-19T12:45:00Z,qld-aqd8-d4wv-wdms01,1.46,-9.975
2025-12-19T13:00:00Z,qld-aqd8-d4wv-wdms01,1.418,-9.922
2025-12-19T13:15:00Z,qld-aqd8-d4wv-wdms01,1.372,-9.875
2025-12-19T13:30:00Z,qld-aqd8-d4wv-wdms01,1.236,-10.03
2025-12-19T13:45:00Z,qld-aqd8-d4wv-wdms01,1.299,-10.001
2025-12-19T14:00:00Z,qld-aqd8-d4wv-wdms01,1.373,-9.948
2025-12-19T14:15:00Z,qld-aqd8-d4wv-wdms01,1.391,-9.738
2025-12-19T14:30:00Z,qld-aqd8-d4wv-wdms01,1.377,-9.946
2025-12-19T14:45:00Z,qld-aqd8-d4wv-wdms01,1.234,-9.844
2025-12-19T15:00:00Z,qld-aqd8-d4wv-wdms01,1.321,-9.877
2025-12-19T15:15:00Z,qld-aqd8-d4wv-wdms01,1.35,-9.945
2025-12-19T15:30:00Z,qld-aqd8-d4wv-wdms01,1.209,-10.052
2025-12-19T15:45:00Z,qld-aqd8-d4wv-wdms01,1.286,-9.886
2025-12-19T16:00:00Z,qld-aqd8-d4wv-wdms01,1.294,-10.088
2025-12-19T16:15:00Z,qld-aqd8-d4wv-wdms01,1.26,-9.836
2025-12-19T16:30:00Z,qld-aqd8-d4wv-wdms01,1.178,-9.942
2025-12-19T16:45:00Z,qld-aqd8-d4wv-wdms01,1.251,-10.164
2025-12-19T17:00:00Z,qld-aqd8-d4wv-wdms01,1.247,-9.972
2025-12-19T17:15:00Z,qld-aqd8-d4wv-wdms01,1.254,-9.884
2025-12-19T17:30:00Z,qld-aqd8-d4wv-wdms01,1.231,-9.947
2025-12-19T17:45:00Z,qld-aqd8-d4wv-wdms01,1.235,-9.86
2025-12-19T18:00:00Z,qld-aqd8-d4wv-wdms01,1.255,-9.975
2025-12-19T18:15:00Z,qld-aqd8-d4wv-wdms01,1.279,-9.999
2025-12-19T18:30:00Z,qld-aqd8-d4wv-wdms01,1.242,-9.888
2025-12-19T18:45:00Z,qld-aqd8-d4wv-wdms01,1.238,-9.866
2025-12-19T19:00:00Z,qld-aqd8-d4wv-wdms01,1.265,-9.883
2025-12-19T19:15:00Z,qld-aqd8-d4wv-wdms01,1.167,-9.742
2025-12-19T19:30:00Z,qld-aqd8-d4wv-wdms01,1.29,-9.893
2025-12-19T19:45:00Z,qld-aqd8-d4wv-wdms01,1.27,-9.785
2025-12-19T20:00:00Z,qld-aqd8-d4wv-wdms01,1.276,-9.788
2025-12-19T20:15:00Z,qld-aqd8-d4wv-wdms01,1.327,-9.902
2025-12-19T20:30:00Z,qld-aqd8-d4wv-wdms01,1.187,-9.866
2025-12-19T20:45:00Z,qld-aqd8-d4wv-wdms01,1.192,-9.743
2025-12-19T21:00:00Z,qld-aqd8-d4wv-wdms01,1.31,-9.568
2025-12-19T21:15:00Z,qld-aqd8-d4wv-wdms01,1.303,-9.663
2025-12-19T21:30:00Z,qld-aqd8-d4wv-wdms01,1.319,-9.83
2025-12-19T21:45:00Z,qld-aqd8-d4wv-wdms01,1.295,-9.923
2025-12-19T22:00:00Z,qld-aqd8-d4wv-wdms01,1.36,-9.599
2025-12-19T22:15:00Z,qld-aqd8-d4wv-wdms01,1.381,-9.648
2025-12-19T22:30:00Z,qld-aqd8-d4wv-wdms01,1.368,-9.533
2025-12-19T22:45:00Z,qld-aqd8-d4wv-wdms01,1.339,-9.678
2025-12-19T23:00:00Z,qld-aqd8-d4wv-wdms01,1.256,-9.564
2025-12-19T23:15:00Z,qld-aqd8-d4wv-wdms01,1.409,-9.508
2025-12-19T23:30:00Z,qld-aqd8-d4wv-wdms01,1.441,-9.597
2025-12-19T23:45:00Z,qld-aqd8-d4wv-wdms01,1.422,-9.581
2025-12-20T00:00:00Z,qld-aqd8-d4wv-wdms01,1.355,-9.531
2025-12-20T00:15:00Z,qld-aqd8-d4wv-wdms01,1.443,-9.476
2025-12-20T00:30:00Z,qld-aqd8-d4wv-wdms01,1.462,-9.508
2025-12-20T00:45:00Z,qld-aqd8-d4wv-wdms01,1.506,-9.418
2025-12-20T01:00:00Z,qld-aqd8-d4wv-wdms01,1.394,-9.522
2025-12-20T01:15:00Z,qld-aqd8-d4wv-wdms01,1.435,-9.581
2025-12-20T01:30:00Z,qld-aqd8-d4wv-wdms01,1.493,-9.308
2025-12-20T01:45:00Z,qld-aqd8-d4wv-wdms01,1.467,-9.506
2025-12-20T02:00:00Z,qld-aqd8-d4wv-wdms01,1.417,-9.496
2025-12-20T02:15:00Z,qld-aqd8-d4wv-wdms01,1.502,-9.45
2025-12-20T02:30:00Z,qld-aqd8-d4wv-wdms01,1.518,-9.434
2025-12-20T02:45:00Z,qld-aqd8-d4wv-wdms01,1.501,-9.467
2025-12-20T03:00:00Z,qld-aqd8-d4wv-wdms01,1.514,-9.434
2025-12-20T03:15:00Z,qld-aqd8-d4wv-wdms01,1.497,-9.434
2025-12-20T03:30:00Z,qld-aqd8-d4wv-wdms01,1.59,-9.416
2025-12-20T03:45:00Z,qld-aqd8-d4wv-wdms01,1.476,-9.619
2025-12-20T04:00:00Z,qld-aqd8-d4wv-wdms01,1.497,-9.281
2025-12-20T04:15:00Z,qld-aqd8-d4wv-wdms01,1.531,-9.446
2025-12-20T04:30:00Z,qld-aqd8-d4wv-wdms01,1.579,-9.391
2025-12-20T04:45:00Z,qld-aqd8-d4wv-wdms01,1.463,-9.552
2025-12-20T05:00:00Z,qld-aqd8-d4wv-wdms01,1.475,-9.485
2025-12-20T05:15:00Z,qld-aqd8-d4wv-wdms01,1.441,-9.507
2025-12-20T05:30:00Z,qld-aqd8-d4wv-wdms01,1.546,-9.343
2025-12-20T05:45:00Z,qld-aqd8-d4wv-wdms01,1.49,-9.516
2025-12-20T06:00:00Z,qld-aqd8-d4wv-wdms01,1.527,-9.418
2025-12-20T06:15:00Z,qld-aqd8-d4wv-wdms01,1.578,-9.54
2025-12-20T06:30:00Z,qld-aqd8-d4wv-wdms01,1.512,-9.535
2025-12-20T06:45:00Z,qld-aqd8-d4wv-wdms01,1.554,-9.53
2025-12-20T07:00:00Z,qld-aqd8-d4wv-wdms01,1.525,-9.419
2025-12-20T07:15:00Z,qld-aqd8-d4wv-wdms01,1.571,-9.686
2025-12-20T07:30:00Z,qld-aqd8-d4wv-wdms01,1.558,-9.653
2025-12-20T07:45:00Z,qld-aqd8-d4wv-wdms01,1.495,-9.717
2025-12-20T08:00:00Z,qld-aqd8-d4wv-wdms01,1.517,-9.663
2025-12-20T08:15:00Z,qld-aqd8-d4wv-wdms01,1.572,-9.655
2025-12-20T08:30:00Z,qld-aqd8-d4wv-wdms01,1.534,-9.734
2025-12-20T08:45:00Z,qld-aqd8-d4wv-wdms01,1.438,-9.679
2025-12-20T09:00:00Z,qld-aqd8-d4wv-wdms01,1.534,-9.796
2025-12-20T09:15:00Z,qld-aqd8-d4wv-wdms01,1.44,-9.732
2025-12-20T09:30:00Z,qld-aqd8-d4wv-wdms01,1.557,-9.57
2025-12-20T09:45:00Z,qld-aqd8-d4wv-wdms01,1.53,-9.649
2025-12-20T10:00:00Z,qld-aqd8-d4wv-wdms01,1.485,-9.681
2025-12-20T10:15:00Z,qld-aqd8-d4wv-wdms01,1.47,-9.791
2025-12-20T10:30:00Z,qld-aqd8-d4wv-wdms01,1.443,-9.848
2025-12-20T10:45:00Z,qld-aqd8-d4wv-wdms01,1.478,-9.831
2025-12-20T11:00:00Z,qld-aqd8-d4wv-wdms01,1.416,-9.757
2025-12-20T11:15:00Z,qld-aqd8-d4wv-wdms01,1.437,-9.698
2025-12-20T11:30:00Z,qld-aqd8-d4wv-wdms01,1.459,-9.708
2025-12-20T11:45:00Z,qld-aqd8-d4wv-wdms01,1.378,-9.742
2025-12-20T12:00:00Z,qld-aqd8-d4wv-wdms01,1.365,-9.863
2025-12-20T12:15:00Z,qld-aqd8-d4wv-wdms01,1.327,-9.813
2025-12-20T12:30:00Z,qld-aqd8-d4wv-wdms01,1.324,-9.851
2025-12-20T12:45:00Z,qld-aqd8-d4wv-wdms01,1.276,-9.851
2025-12-20T13:00:00Z,qld-aqd8-d4wv-wdms01,1.394,-9.681
2025-12-20T13:15:00Z,qld-aqd8-d4wv-wdms01,1.439,-9.993
2025-12-20T13:30:00Z,qld-aqd8-d4wv-wdms01,1.411,-9.877
2025-12-20T13:45:00Z,qld-aqd8-d4wv-wdms01,1.249,-9.768
2025-12-20T14:00:00Z,qld-aqd8-d4wv-wdms01,1.358,-9.987
2025-12-20T14:15:00Z,qld-aqd8-d4wv-wdms01,1.385,-9.925
2025-12-20T14:30:00Z,qld-aqd8-d4wv-wdms01,1.283,-9.919
2025-12-20T14:45:00Z,qld-aqd8-d4wv-wdms01,1.304,-9.896
2025-12-20T15:00:00Z,qld-aqd8-d4wv-wdms01,1.191,-10.007
2025-12-20T15:15:00Z,qld-aqd8-d4wv-wdms01,1.299,-9.831
2025-12-20T15:30:00Z,qld-aqd8-d4wv-wdms01,1.226,-9.824
2025-12-20T15:45:00Z,qld-aqd8-d4wv-wdms01,1.284,-9.835
2025-12-20T16:00:00Z,qld-aqd8-d4wv-wdms01,1.191,-9.941
2025-12-20T16:15:00Z,qld-aqd8-d4wv-wdms01,1.291,-9.86
2025-12-20T16:30:00Z,qld-aqd8-d4wv-wdms01,1.312,-9.934
2025-12-20T16:45:00Z,qld-aqd8-d4wv-wdms01,1.218,-9.882
2025-12-20T17:00:00Z,qld-aqd8-d4wv-wdms01,1.039,-10.735
2025-12-20T17:15:00Z,qld-aqd8-d4wv-wdms01,0.986,-10.891
2025-12-20T17:30:00Z,qld-aqd8-d4wv-wdms01,1.079,-10.984
2025-12-20T17:45:00Z,qld-aqd8-d4wv-wdms01,1.063,-10.864
2025-12-20T18:00:00Z,qld-aqd8-d4wv-wdms01,1.014,-10.976
2025-12-20T18:15:00Z,qld-aqd8-d4wv-wdms01,1.115,-10.951
2025-12-20T18:30:00Z,qld-aqd8-d4wv-wdms01,1.071,-10.926
2025-12-20T18:45:00Z,qld-aqd8-d4wv-wdms01,1.041,-10.865
2025-12-20T19:00:00Z,qld-aqd8-d4wv-wdms01,1.07,-10.74
2025-12-20T19:15:00Z,qld-aqd8-d4wv-wdms01,1.313,-9.695
2025-12-20T19:30:00Z,qld-aqd8-d4wv-wdms01,1.294,-9.684
2025-12-20T19:45:00Z,qld-aqd8-d4wv-wdms01,1.261,-9.798
2025-12-20T20:00:00Z,qld-aqd8-d4wv-wdms01,1.304,-9.737
2025-12-20T20:15:00Z,qld-aqd8-d4wv-wdms01,1.22,-9.655
2025-12-20T20:30:00Z,qld-aqd8-d4wv-wdms01,1.286,-9.71
2025-12-20T20:45:00Z,qld-aqd8-d4wv-wdms01,1.298,-9.665
2025-12-20T21:00:00Z,qld-aqd8-d4wv-wdms01,1.274,-9.59
2025-12-20T21:15:00Z,qld-aqd8-d4wv-wdms01,1.327,-9.636
2025-12-20T21:30:00Z,qld-aqd8-d4wv-wdms01,1.274,-9.573
2025-12-20T21:45:00Z,qld-aqd8-d4wv-wdms01,1.347,-9.446
2025-12-20T22:00:00Z,qld-aqd8-d4wv-wdms01,1.358,-9.57
2025-12-20T22:15:00Z,qld-aqd8-d4wv-wdms01,1.194,-9.445
2025-12-20T22:30:00Z,qld-aqd8-d4wv-wdms01,1.408,-9.477
2025-12-20T22:45:00Z,qld-aqd8-d4wv-wdms01,1.206,-9.623
2025-12-20T23:00:00Z,qld-aqd8-d4wv-wdms01,1.337,-9.578
2025-12-20T23:15:00Z,qld-aqd8-d4wv-wdms01,1.429,-9.541
2025-12-20T23:30:00Z,qld-aqd8-d4wv-wdms01,1.372,-9.527
2025-12-20T23:45:00Z,qld-aqd8-d4wv-wdms01,1.325,-9.452
2025-12-21T00:00:00Z,qld-aqd8-d4wv-wdms01,1.354,-9.382
2025-12-21T00:15:00Z,qld-aqd8-d4wv-wdms01,1.47,-9.317
2025-12-21T00:30:00Z,qld-aqd8-d4wv-wdms01,1.333,-9.38
2025-12-21T00:45:00Z,qld-aqd8-d4wv-wdms01,1.495,-9.429
2025-12-21T01:00:00Z,qld-aqd8-d4wv-wdms01,1.446,-9.549
2025-12-21T01:15:00Z,qld-aqd8-d4wv-wdms01,1.399,-9.367
2025-12-21T01:30:00Z,qld-aqd8-d4wv-wdms01,1.439,-9.362
2025-12-21T01:45:00Z,qld-aqd8-d4wv-wdms01,1.427,-9.341
2025-12-21T02:00:00Z,qld-aqd8-d4wv-wdms01,1.53,-9.18
2025-12-21T02:15:00Z,qld-aqd8-d4wv-wdms01,1.532,-9.243
2025-12-21T02:30:00Z,qld-aqd8-d4wv-wdms01,1.418,-9.275
2025-12-21T02:45:00Z,qld-aqd8-d4wv-wdms01,1.492,-9.411
2025-12-21T03:00:00Z,qld-aqd8-d4wv-wdms01,1.476,-9.372
2025-12-21T03:15:00Z,qld-aqd8-d4wv-wdms01,1.591,-9.337
2025-12-21T03:30:00Z,qld-aqd8-d4wv-wdms01,1.466,-9.39
2025-12-21T03:45:00Z,qld-aqd8-d4wv-wdms01,1.62,-9.289
2025-12-21T04:00:00Z,qld-aqd8-d4wv-wdms01,1.544,-9.301
2025-12-21T04:15:00Z,qld-aqd8-d4wv-wdms01,1.492,-9.42
2025-12-21T04:30:00Z,qld-aqd8-d4wv-wdms01,1.521,-9.24
2025-12-21T04:45:00Z,qld-aqd8-d4wv-wdms01,1.519,-9.332
2025-12-21T05:00:00Z,qld-aqd8-d4wv-wdms01,1.499,-9.484
2025-12-21T05:15:00Z,qld-aqd8-d4wv-wdms01,1.57,-9.357
2025-12-21T05:30:00Z,qld-aqd8-d4wv-wdms01,1.506,-9.338
2025-12-21T05:45:00Z,qld-aqd8-d4wv-wdms01,1.46,-9.291
2025-12-21T06:00:00Z,qld-aqd8-d4wv-wdms01,1.55,-9.405
2025-12-21T06:15:00Z,qld-aqd8-d4wv-wdms01,1.479,-9.321
2025-12-21T06:30:00Z,qld-aqd8-d4wv-wdms01,1.532,-9.384
2025-12-21T06:45:00Z,qld-aqd8-d4wv-wdms01,1.523,-9.515
2025-12-21T07:00:00Z,qld-aqd8-d4wv-wdms01,1.523,-9.536
2025-12-21T07:15:00Z,qld-aqd8-d4wv-wdms01,1.664,-9.345
2025-12-21T07:30:00Z,qld-aqd8-d4wv-wdms01,1.564,-9.353
2025-12-21T07:45:00Z,qld-aqd8-d4wv-wdms01,1.57,-9.437
2025-12-21T08:00:00Z,qld-aqd8-d4wv-wdms01,1.465,-9.357
2025-12-21T08:15:00Z,qld-aqd8-d4wv-wdms01,1.516,-9.407
2025-12-21T08:30:00Z,qld-aqd8-d4wv-wdms01,1.555,-9.452
2025-12-21T08:45:00Z,qld-aqd8-d4wv-wdms01,1.487,-9.595
2025-12-21T09:00:00Z,qld-aqd8-d4wv-wdms01,1.577,-9.399
2025-12-21T09:15:00Z,qld-aqd8-d4wv-wdms01,1.465,-9.51
2025-12-21T09:30:00Z,qld-aqd8-d4wv-wdms01,1.504,-9.599
2025-12-21T09:45:00Z,qld-aqd8-d4wv-wdms01,1.482,-9.637
2025-12-21T10:00:00Z,qld-aqd8-d4wv-wdms01,1.511,-9.579
2025-12-21T10:15:00Z,qld-aqd8-d4wv-wdms01,1.463,-9.748
2025-12-21T10:30:00Z,qld-aqd8-d4wv-wdms01,1.473,-9.574
2025-12-21T10:45:00Z,qld-aqd8-d4wv-wdms01,1.466,-9.72
2025-12-21T11:00:00Z,qld-aqd8-d4wv-wdms01,1.433,-9.629
2025-12-21T11:15:00Z,qld-aqd8-d4wv-wdms01,1.485,-9.714
2025-12-21T11:30:00Z,qld-aqd8-d4wv-wdms01,1.463,-9.707
2025-12-21T11:45:00Z,qld-aqd8-d4wv-wdms01,1.438,-9.759
2025-12-21T12:00:00Z,qld-aqd8-d4wv-wdms01,1.411,-9.723
2025-12-21T12:15:00Z,qld-aqd8-d4wv-wdms01,1.464,-9.571
2025-12-21T12:30:00Z,qld-aqd8-d4wv-wdms01,1.403,-9.622
2025-12-21T12:45:00Z,qld-aqd8-d4wv-wdms01,1.39,-9.714
2025-12-21T13:00:00Z,qld-aqd8-d4wv-wdms01,1.402,-9.754
2025-12-21T13:15:00Z,qld-aqd8-d4wv-wdms01,1.473,-9.692
2025-12-21T13:30:00Z,qld-aqd8-d4wv-wdms01,1.312,-9.677
2025-12-21T13:45:00Z,qld-aqd8-d4wv-wdms01,1.409,-9.84
2025-12-21T14:00:00Z,qld-aqd8-d4wv-wdms01,1.268,-9.785
2025-12-21T14:15:00Z,qld-aqd8-d4wv-wdms01,1.366,-9.929
2025-12-21T14:30:00Z,qld-aqd8-d4wv-wdms01,1.427,-9.697
2025-12-21T14:45:00Z,qld-aqd8-d4wv-wdms01,1.365,-9.624
2025-12-21T15:00:00Z,qld-aqd8-d4wv-wdms01,1.343,-9.784
2025-12-21T15:15:00Z,qld-aqd8-d4wv-wdms01,1.3,-9.961
2025-12-21T15:30:00Z,qld-aqd8-d4wv-wdms01,1.324,-9.741
2025-12-21T15:45:00Z,qld-aqd8-d4wv-wdms01,1.305,-9.86
2025-12-21T16:00:00Z,qld-aqd8-d4wv-wdms01,1.274,-9.838
2025-12-21T16:15:00Z,qld-aqd8-d4wv-wdms01,1.295,-9.731
2025-12-21T16:30:00Z,qld-aqd8-d4wv-wdms01,1.316,-9.756
2025-12-21T16:45:00Z,qld-aqd8-d4wv-wdms01,1.265,-9.809
2025-12-21T17:00:00Z,qld-aqd8-d4wv-wdms01,1.26,-9.815
2025-12-21T17:15:00Z,qld-aqd8-d4wv-wdms01,1.231,-9.745
2025-12-21T17:30:00Z,qld-aqd8-d4wv-wdms01,1.318,-9.779
